Date,Market_Return,Market_Volatility,Avg_Correlation,State,State_Name,Regime
2020-08-13,0.010775836668541932,0.027238625930594854,0.32053844762966976,0,State_0,Normal
2020-08-14,-0.004360150457763947,0.0271512682989957,0.32205997028021055,1,State_1,Volatile
2020-08-17,0.016139573594025475,0.027138543079458774,0.3230466836654172,0,State_0,Normal
2020-08-18,-0.004215852017902525,0.026404576137825354,0.3237341319133574,1,State_1,Volatile
2020-08-19,-0.003753799672620226,0.026389966551229136,0.32465704058465966,0,State_0,Normal
2020-08-20,-0.005857544201945486,0.026402540640277018,0.3319395243373157,1,State_1,Volatile
2020-08-21,-0.003943038247066324,0.026384671373278372,0.3344376769916105,0,State_0,Normal
2020-08-24,-0.01618095537217788,0.02597570339765799,0.33481755128502155,1,State_1,Volatile
2020-08-25,0.010398354415036103,0.02535840089295195,0.3368924803291768,0,State_0,Normal
2020-08-26,-0.0030778185875985653,0.024950791060380808,0.3381902194733326,1,State_1,Volatile
2020-08-27,-0.0011806410201429267,0.02492628449640113,0.3383993480760669,0,State_0,Normal
2020-08-28,-0.0022985539634916667,0.024009617045278646,0.33764251186785127,1,State_1,Volatile
2020-08-31,0.009525140353516126,0.023711054856096616,0.3408178923256965,0,State_0,Normal
2020-09-01,-0.016393820508059775,0.023328118977194594,0.34617839650972443,1,State_1,Volatile
2020-09-02,0.021596595354291,0.023613508008889575,0.3545724315024625,0,State_0,Normal
2020-09-03,-0.033973505462574265,0.024289828317758062,0.37688835210660704,1,State_1,Volatile
2020-09-04,-0.016182588824986473,0.02433711450146667,0.3359991134247022,0,State_0,Normal
2020-09-08,-0.01850910679521084,0.02432784175782942,0.34211325901014916,1,State_1,Volatile
2020-09-09,0.02090033354402609,0.0245685914363211,0.3499944129585853,0,State_0,Normal
2020-09-10,-0.017714459698367768,0.024699294968760874,0.3562459899048319,1,State_1,Volatile
2020-09-11,0.005997048434987178,0.024597326023466176,0.35642672484178695,0,State_0,Normal
2020-09-14,0.03338869470005465,0.02432611378651102,0.371399875113791,1,State_1,Volatile
2020-09-15,0.008454070055367361,0.02374273306621289,0.3705431248641623,0,State_0,Normal
2020-09-16,-1.8544303460063848e-05,0.023863382318306314,0.3718232369213274,1,State_1,Volatile
2020-09-17,-0.007262585510689077,0.023368773766814385,0.37186995121186145,0,State_0,Normal
2020-09-18,0.0029952137913464064,0.023478679434113105,0.36178512848641614,1,State_1,Volatile
2020-09-21,-0.021479512045399985,0.023610084640628918,0.3669401961407796,0,State_0,Normal
2020-09-22,0.0033558699594767394,0.023487478282322397,0.36080952428951113,1,State_1,Volatile
2020-09-23,-0.01822972439456964,0.023290757086714332,0.36477866841580087,0,State_0,Normal
2020-09-24,-0.004498516794108132,0.023759327859149696,0.3490809489795693,1,State_1,Volatile
2020-09-25,0.02670555098678399,0.02407726972870311,0.3658033974279931,0,State_0,Normal
2020-09-28,0.008840943257836329,0.024111091516444583,0.3662894006701242,1,State_1,Volatile
2020-09-29,-0.002680251784830907,0.023858430067787904,0.36325699339011813,0,State_0,Normal
2020-09-30,0.009206177773503913,0.024028301415108866,0.3693926654172302,1,State_1,Volatile
2020-10-01,0.005140858148990704,0.023950206966073345,0.3678481085163471,0,State_0,Normal
2020-10-02,-0.015221227157252009,0.024112293020868723,0.37106880234103606,1,State_1,Volatile
2020-10-05,0.031702208404234114,0.02489911068791855,0.38610188099390996,0,State_0,Normal
2020-10-06,-0.010940210401480353,0.024741432443511444,0.39798565627612664,1,State_1,Volatile
2020-10-07,0.022858542315562946,0.02505189470762233,0.3989839519853961,0,State_0,Normal
2020-10-08,0.0026807925781266997,0.025051270730675052,0.392706100209096,1,State_1,Volatile
2020-10-09,0.0065101295229701055,0.02507367961412464,0.39164962603529463,0,State_0,Normal
2020-10-12,0.007865775241369133,0.025300096443693902,0.38551547549843385,1,State_1,Volatile
2020-10-13,0.0011836228080991278,0.02522673145551153,0.38836466902515987,0,State_0,Normal
2020-10-14,-0.015820664789693874,0.025124869775743457,0.3964246874469847,1,State_1,Volatile
2020-10-15,-0.011065600404825996,0.025338758692844115,0.3903926017370665,0,State_0,Normal
2020-10-16,0.009569731283034089,0.024507141733534084,0.38695357277797937,1,State_1,Volatile
2020-10-19,-0.01772173443728644,0.024525787967755865,0.38906509334859146,0,State_0,Normal
2020-10-20,-0.005150386754720687,0.023955645135984464,0.3858196850895425,1,State_1,Volatile
2020-10-21,-0.015353530544792143,0.024009206176893737,0.3905069731768679,0,State_0,Normal
2020-10-22,0.025296287797318524,0.02513029118171849,0.39599535147309134,1,State_1,Volatile
2020-10-23,0.007806553824025462,0.025049434863842614,0.401951456001464,0,State_0,Normal
2020-10-26,-0.011413329932754398,0.024374622909021645,0.4066509560174584,1,State_1,Volatile
2020-10-27,0.00778168893332869,0.024877936626913073,0.38676987972413274,0,State_0,Normal
2020-10-28,-0.03770730097884411,0.025862729881292026,0.4078605119545702,1,State_1,Volatile
2020-10-29,0.0013223768855189434,0.026030446860439607,0.4100353921153975,0,State_0,Normal
2020-10-30,-0.0145191271377491,0.026387865674332385,0.4038010413412526,1,State_1,Volatile
2020-11-02,0.007432292320893066,0.026097604167316282,0.40915880450687686,0,State_0,Normal
2020-11-03,0.019977760504555946,0.026476657379197077,0.4127475438057612,1,State_1,Volatile
2020-11-04,0.05698323559333128,0.02988999131953963,0.4292369056439487,0,State_0,Normal
2020-11-05,0.008774430610334902,0.02965172084487618,0.423278447097826,1,State_1,Volatile
2020-11-06,-0.010796177154100908,0.02960177780593601,0.42057405639480505,0,State_0,Normal
2020-11-09,-0.0006899270945778577,0.031078711857277723,0.39662386913834546,1,State_1,Volatile
2020-11-10,-0.000331379423897117,0.031512490095620564,0.38743708300503044,0,State_0,Normal
2020-11-11,0.010573542780233192,0.031694231265106954,0.38515928316509773,1,State_1,Volatile
2020-11-12,0.00020216928893879277,0.03189428070237264,0.38454059614448555,0,State_0,Normal
2020-11-13,0.01957477792947905,0.032032296833159356,0.38724136851151764,1,State_1,Volatile
2020-11-16,-0.0059624368392264685,0.03179388207828022,0.3840225210977934,0,State_0,Normal
2020-11-17,-0.0062458006083230206,0.03171540611914307,0.3823665367071579,1,State_1,Volatile
2020-11-18,-0.01829017727613161,0.0317658967032671,0.3860591376079173,0,State_0,Normal
2020-11-19,0.003195900371474534,0.031656483522977535,0.3864110960067988,1,State_1,Volatile
2020-11-20,0.009416985800551472,0.031698343920273174,0.38629749967096927,0,State_0,Normal
2020-11-23,0.007085689594170663,0.031689331481694054,0.3845586427419514,1,State_1,Volatile
2020-11-24,-0.0049971150656402214,0.03164508035323911,0.3844038985137604,0,State_0,Normal
2020-11-25,0.0051391407483417275,0.031564489124406604,0.3813393225392646,1,State_1,Volatile
2020-11-27,0.030005937052223982,0.03173295864576995,0.3815082370695424,0,State_0,Normal
2020-11-30,0.014754444581868493,0.032038842774755216,0.3617693117570113,1,State_1,Volatile
2020-12-01,0.00203319981893861,0.03203959069403296,0.356362005018861,0,State_0,Normal
2020-12-02,0.0054026644187789175,0.03215656167306095,0.35011194847029564,1,State_1,Volatile
2020-12-03,0.004578246461218327,0.03192060152036013,0.34500867845873506,0,State_0,Normal
2020-12-04,0.013330447753251016,0.030755883192183076,0.33963242286665635,1,State_1,Volatile
2020-12-07,-0.0031151182999972636,0.030802085695540507,0.34086155687444225,0,State_0,Normal
2020-12-08,0.009604725959474102,0.030611948941406678,0.33144611102652755,1,State_1,Volatile
2020-12-09,-0.014258447887317454,0.03012009583999588,0.3325464686160228,0,State_0,Normal
2020-12-10,0.009322926876998186,0.028993724096805406,0.33335392946631504,1,State_1,Volatile
2020-12-11,0.002338993059178522,0.029111717220561502,0.3310832689216495,0,State_0,Normal
2020-12-14,0.001685606050896151,0.029035125190815296,0.3238624171408459,1,State_1,Volatile
2020-12-15,0.010742880817398241,0.02907836217591374,0.314177014039846,2,State_2,Calm
2020-12-16,-0.005338248007316405,0.028889014800411766,0.3157145571855323,2,State_2,Calm
2020-12-17,0.01892935248601579,0.025713801583105694,0.3141032704759469,2,State_2,Calm
2020-12-18,0.00030349907270378466,0.025261922425978776,0.3167620609042696,2,State_2,Calm
2020-12-21,0.000189123583935285,0.02493033423400229,0.3090164675942443,2,State_2,Calm
2020-12-22,-0.0035184075723651434,0.023117707782460743,0.30721293183135373,2,State_2,Calm
2020-12-23,0.0038068336122588286,0.0225517325519195,0.30678158779067866,2,State_2,Calm
2020-12-24,-0.004317577304037754,0.022335410297206773,0.30843057571835936,2,State_2,Calm
2020-12-28,-0.012283087978855632,0.022450896210702207,0.3097417549615371,2,State_2,Calm
2020-12-29,-0.007340620398952182,0.022490301269271235,0.3025015927136751,2,State_2,Calm
2020-12-30,0.003267444340416785,0.022192558756657797,0.2895476007782846,2,State_2,Calm
2020-12-31,0.0005126079369108435,0.022326102651564983,0.28360077169703896,2,State_2,Calm
2021-01-04,4.6920035177679744e-05,0.021955006672647874,0.27482145910132816,2,State_2,Calm
2021-01-05,0.00881050871823053,0.02207575148112767,0.2784231895349521,2,State_2,Calm
2021-01-06,0.012037507092617611,0.022403623930019854,0.2765271014684083,2,State_2,Calm
2021-01-07,0.0305501714724325,0.02300956501744419,0.2859282750241361,2,State_2,Calm
2021-01-08,-0.007433010705352998,0.025255158885209128,0.2761073121595987,2,State_2,Calm
2021-01-11,0.007439943827647133,0.026016694432895202,0.26616179684961544,2,State_2,Calm
2021-01-12,-0.003024417548910135,0.025412198528817462,0.26939623249782146,2,State_2,Calm
2021-01-13,-0.0026941053220430585,0.02486701353134518,0.2688798743274579,2,State_2,Calm
2021-01-14,0.01692692824010808,0.024904290585973144,0.2594775341271853,2,State_2,Calm
2021-01-15,-0.0020333716387400166,0.024716672184710374,0.2579776196917212,2,State_2,Calm
2021-01-19,0.02207405109403423,0.025076595990861525,0.25741684897598105,2,State_2,Calm
2021-01-20,0.004697249887859362,0.025072965337030934,0.2575091683551383,2,State_2,Calm
2021-01-21,-0.0034620137740339826,0.025081081320353277,0.2582731374012457,2,State_2,Calm
2021-01-22,0.007336327928076058,0.024948059659051947,0.25566975093158634,2,State_2,Calm
2021-01-25,0.015268981467636361,0.024832642746603788,0.2633869805708,2,State_2,Calm
2021-01-26,-0.014417435205793493,0.025220756295108473,0.23230563083036798,2,State_2,Calm
2021-01-27,-0.03245491818600768,0.026498399892023333,0.2621161236579471,2,State_2,Calm
2021-01-28,0.014423114245861722,0.026164388105834185,0.26064456879486303,2,State_2,Calm
2021-01-29,0.013989160979463566,0.02829060576226624,0.2580936585085721,2,State_2,Calm
2021-02-01,0.013637573775899563,0.02858115336921226,0.2544014696098051,2,State_2,Calm
2021-02-02,0.0058266492609287245,0.028660080999184497,0.2021804577338819,2,State_2,Calm
2021-02-03,-0.0014568193968075484,0.028915899811531923,0.20498269877135647,2,State_2,Calm
2021-02-04,0.014732066314046168,0.029085804067313255,0.20336667340341752,2,State_2,Calm
2021-02-05,0.00755443763262359,0.028856790908462073,0.21887360856439694,2,State_2,Calm
2021-02-08,0.016887409634449974,0.02915408802838474,0.2235867198239726,2,State_2,Calm
2021-02-09,0.0038387916802901842,0.029578603014722402,0.22306451157014148,2,State_2,Calm
2021-02-10,-0.0050785070768754196,0.0292885201233541,0.22312687087821415,2,State_2,Calm
2021-02-11,0.0009792133674400721,0.028902219937957847,0.2188292856728884,2,State_2,Calm
2021-02-12,0.00627729432351028,0.02922805371798863,0.21615071955684337,2,State_2,Calm
2021-02-16,-0.019360007509304965,0.029379373599502705,0.2255360389150495,2,State_2,Calm
2021-02-17,0.0009547687426533152,0.02949746934596611,0.210916167199428,2,State_2,Calm
2021-02-18,-0.010356971323102164,0.029545238836769967,0.21519276355895028,2,State_2,Calm
2021-02-19,0.0057245716785482865,0.02917464729931849,0.21420378701404502,2,State_2,Calm
2021-02-22,-0.012939197584249409,0.028679568425061374,0.2160746919452291,2,State_2,Calm
2021-02-23,-0.00956742869454309,0.026558219216334483,0.21872382270537583,2,State_2,Calm
2021-02-24,0.00512103263719272,0.025724769869309883,0.21865417737818943,2,State_2,Calm
2021-02-25,-0.022845393621040017,0.025998821341395237,0.22138150392014508,2,State_2,Calm
2021-02-26,9.804608480593547e-05,0.026078893973514275,0.22045581687943064,2,State_2,Calm
2021-03-01,0.0191095674052394,0.026249357474142754,0.22495085212534632,2,State_2,Calm
2021-03-02,-0.012762381003326547,0.02650936793867275,0.22959441590012628,2,State_2,Calm
2021-03-03,-0.03583086117876119,0.02701925588032892,0.24669803365853876,2,State_2,Calm
2021-03-04,-0.032608239448469155,0.028065635552510508,0.2501810545760695,2,State_2,Calm
2021-03-05,0.016813496020225666,0.028653985777020725,0.25803312849572096,2,State_2,Calm
2021-03-08,-0.020660460466998234,0.028933981149525244,0.25727297232175916,2,State_2,Calm
2021-03-09,0.014915151019525013,0.030771323611138077,0.2478785732998561,2,State_2,Calm
2021-03-10,0.0005616073035612869,0.030591702330671742,0.2484213595553405,2,State_2,Calm
2021-03-11,0.02730277807079126,0.030178415682757177,0.2540169646797361,2,State_2,Calm
2021-03-12,-0.003260558122041123,0.0298668957844316,0.2623794954218713,2,State_2,Calm
2021-03-15,0.022347415207881718,0.028599193376037314,0.2651016240318851,2,State_2,Calm
2021-03-16,-0.0023026987527512,0.02808609044942509,0.263693929776908,2,State_2,Calm
2021-03-17,-0.0004515220783118487,0.027912209149470398,0.2570984730666364,2,State_2,Calm
2021-03-18,-0.020706264335116797,0.027973430437913293,0.2600646222947919,2,State_2,Calm
2021-03-19,0.01717759246902594,0.02779840671128608,0.2638421542246959,2,State_2,Calm
2021-03-22,0.02103422481528526,0.02833165387857151,0.2710576258002793,2,State_2,Calm
2021-03-23,-0.030898914216266168,0.028568714435070783,0.28471122641477675,2,State_2,Calm
2021-03-24,-0.027445737929961807,0.028742510055445755,0.2884385804176378,2,State_2,Calm
2021-03-25,0.001926121597465756,0.028861956501201318,0.2880409455866243,2,State_2,Calm
2021-03-26,0.01070338230130118,0.0290975333309099,0.2924450474049337,2,State_2,Calm
2021-03-29,-0.008643408299389178,0.02871837259453888,0.2923859273941225,2,State_2,Calm
2021-03-30,0.00020238720696490756,0.02883791942575092,0.290798260011492,2,State_2,Calm
2021-03-31,0.020049509448291813,0.029086654959546755,0.294577936769884,2,State_2,Calm
2021-04-01,0.0057324323398522305,0.029142030039257465,0.2938631022151308,2,State_2,Calm
2021-04-05,-0.008409157673320018,0.029255795384268826,0.2938538345893349,2,State_2,Calm
2021-04-06,0.0004071520517301557,0.028990603771382382,0.2841714570279595,2,State_2,Calm
2021-04-07,-0.013687614699794582,0.029006351383842964,0.30008469165159446,2,State_2,Calm
2021-04-08,0.004982540747079633,0.028988881882068114,0.30627222280895244,2,State_2,Calm
2021-04-09,0.00563425396191282,0.028811979154910485,0.3063098549120807,2,State_2,Calm
2021-04-12,-0.008923749204964967,0.02867167399905374,0.30796397987733465,2,State_2,Calm
2021-04-13,0.01612404257758367,0.028450938218557313,0.3109141676040801,2,State_2,Calm
2021-04-14,0.008875376502650727,0.028271470709710086,0.3115278470458743,2,State_2,Calm
2021-04-15,0.015477445575688207,0.027374165672401574,0.31184619306406114,2,State_2,Calm
2021-04-16,0.005086560190538553,0.02626676568611139,0.3119503369709029,2,State_2,Calm
2021-04-19,-0.01179768061424986,0.025888059626500783,0.31272455443854535,2,State_2,Calm
2021-04-20,0.0005823111611645593,0.025426756405364414,0.31289846948676575,2,State_2,Calm
2021-04-21,0.02145675649338198,0.023864421743440545,0.31470161850996997,2,State_2,Calm
2021-04-22,-0.002815401904355854,0.023920392288092927,0.31370306530213715,2,State_2,Calm
2021-04-23,0.007175709019428298,0.023176674475005016,0.2873417700012508,2,State_2,Calm
2021-04-26,0.01604824181859427,0.02339526241561597,0.28768396075248126,2,State_2,Calm
2021-04-27,-0.0027253712192181014,0.022743348151779298,0.3011616888043672,2,State_2,Calm
2021-04-28,-0.002780199233078421,0.022777685784319476,0.2997309741253717,2,State_2,Calm
2021-04-29,-0.009776145378940651,0.022798320716072854,0.3041228816779981,2,State_2,Calm
2021-04-30,0.00023507370942006632,0.02251061475067579,0.30353551137881657,2,State_2,Calm
2021-05-03,0.003331037243254682,0.023048213908267945,0.3004386949808405,2,State_2,Calm
2021-05-04,-0.02678315779639269,0.02336261506594321,0.30246480904078354,2,State_2,Calm
2021-05-05,-0.00945269572516692,0.022723812877257873,0.30207492476375314,2,State_2,Calm
2021-05-06,-0.0023438087563464795,0.022324070104184548,0.3021384998055351,2,State_2,Calm
2021-05-07,0.009440844848708508,0.02222221143050135,0.3041684310327498,2,State_2,Calm
2021-05-10,-0.01805609378937855,0.022623093168594434,0.303307371049955,2,State_2,Calm
2021-05-11,-0.008166939209285715,0.022806420896531118,0.3059399116189881,2,State_2,Calm
2021-05-12,-0.013166246744617359,0.022810487155331998,0.2988659373485927,2,State_2,Calm
2021-05-13,-0.002762678444789707,0.022397047685124658,0.30070672338776505,2,State_2,Calm
2021-05-14,0.020787983323933938,0.022704068512998707,0.3014430524713018,2,State_2,Calm
2021-05-17,-0.0004473416363405616,0.022145320213689687,0.3038795684517092,2,State_2,Calm
2021-05-18,0.007009990880894194,0.022054562676667538,0.3067753700745844,2,State_2,Calm
2021-05-19,-0.002704585298442754,0.021945716545366957,0.3057261206285221,2,State_2,Calm
2021-05-20,0.025339551180262126,0.022441523817159456,0.3149513059680874,2,State_2,Calm
2021-05-21,-0.004721436024487346,0.022324998015804388,0.3066022981167117,2,State_2,Calm
2021-05-24,0.0005443197314528081,0.022263994584414214,0.3077079082968052,2,State_2,Calm
2021-05-25,-0.003560672814179058,0.02206584261538214,0.3046454667125519,2,State_2,Calm
2021-05-26,0.0030191553545127975,0.021972721638784276,0.30309668878383245,2,State_2,Calm
2021-05-27,0.0016594611995177815,0.021653375615508803,0.28683712653582477,2,State_2,Calm
2021-05-28,0.0032575961406537636,0.021581874430698953,0.273536905540305,2,State_2,Calm
2021-06-01,-0.00985185067540406,0.021678474565355644,0.2664695129794628,2,State_2,Calm
2021-06-02,0.008863191967146558,0.021827302000327713,0.26432714151492626,2,State_2,Calm
2021-06-03,0.001086274356441734,0.02138312091104792,0.26623043167314997,2,State_2,Calm
2021-06-04,0.014221188979755007,0.021441719760876766,0.26822239497887335,2,State_2,Calm
2021-06-07,0.03044484084027964,0.023541399195010613,0.257482071624191,2,State_2,Calm
2021-06-08,-0.0013718944166332765,0.023268917940174223,0.2579472744157229,2,State_2,Calm
2021-06-09,0.014094144714675853,0.02331002533879863,0.2580718794208445,2,State_2,Calm
2021-06-10,0.018071616503614257,0.02346632475732567,0.2700499257944588,2,State_2,Calm
2021-06-11,-0.005459777215537895,0.023791041658704135,0.26772464434478527,2,State_2,Calm
2021-06-14,0.0010772117986864052,0.023678086598334615,0.26148023984464336,2,State_2,Calm
2021-06-15,-0.011302445736844581,0.023126006828481142,0.26071796410605036,2,State_2,Calm
2021-06-16,-0.007766016411563379,0.022248138127764487,0.2562156938300681,2,State_2,Calm
2021-06-17,0.011437114892809637,0.02201916538719915,0.23358886672725912,2,State_2,Calm
2021-06-18,-0.00853469640873624,0.02160495333021234,0.22716606262234823,2,State_2,Calm
2021-06-21,0.008560682341598898,0.021657173458636374,0.23128028663700712,2,State_2,Calm
2021-06-22,0.005478019420725659,0.020798169704250514,0.22686698962402718,2,State_2,Calm
2021-06-23,-0.001230523248804313,0.020537014182317275,0.22827229280002895,2,State_2,Calm
2021-06-24,0.009236376327876402,0.02018088918234473,0.23146146992165897,2,State_2,Calm
2021-06-25,0.008338149316107607,0.02004503149404727,0.22879621668766323,2,State_2,Calm
2021-06-28,0.002294779759289328,0.01996381900195699,0.22787341597090394,2,State_2,Calm
2021-06-29,-0.0010726846390719193,0.01992471337398212,0.23239045508940934,2,State_2,Calm
2021-06-30,-0.0004144986602859411,0.01997013684996033,0.23410477111802186,2,State_2,Calm
2021-07-01,0.0066539518369733664,0.019951078644003244,0.2300270258969132,2,State_2,Calm
2021-07-02,0.0015301451410895054,0.0194111793398357,0.23049637355003488,2,State_2,Calm
2021-07-06,-0.008250402384938146,0.01948841403091604,0.23527454475090745,2,State_2,Calm
2021-07-07,-0.009407406174495219,0.019826039713797875,0.23312482414827787,2,State_2,Calm
2021-07-08,0.0013816711390833125,0.019822019618320665,0.2314372541613092,2,State_2,Calm
2021-07-09,0.0049970180195735075,0.019819799605398272,0.23306541637616948,2,State_2,Calm
2021-07-12,-0.0008934765635533303,0.019908862410220798,0.22405947149294694,2,State_2,Calm
2021-07-13,-0.01095765534607995,0.019875481363264006,0.22830569863029854,2,State_2,Calm
2021-07-14,-0.01179326119012044,0.019859317573612742,0.2293030508088923,2,State_2,Calm
2021-07-15,-0.0016082704944551816,0.019698208357121067,0.2282232201929438,2,State_2,Calm
2021-07-16,0.002559207882687481,0.019895536641770177,0.21522150288635802,2,State_2,Calm
2021-07-19,0.00338426909414124,0.020111520229704603,0.2132568546971693,2,State_2,Calm
2021-07-20,0.014778253604619268,0.018389841848490875,0.220280002041513,2,State_2,Calm
2021-07-21,0.0043961814711433195,0.018350268137347338,0.21964476421208068,2,State_2,Calm
2021-07-22,-6.3700017070589064e-06,0.01816864277539774,0.21763923987897016,2,State_2,Calm
2021-07-23,0.005829650251343333,0.01773969544332092,0.22198538846192994,2,State_2,Calm
2021-07-26,-0.013302462978586897,0.01744820394431472,0.22801624191987435,2,State_2,Calm
2021-07-27,-0.0012600426150006418,0.017502370938388485,0.23002135547781358,2,State_2,Calm
2021-07-28,0.01889250129905509,0.017786494161143425,0.23895973716081612,2,State_2,Calm
2021-07-29,-0.0014913593826357775,0.01784868093097302,0.2302136698572765,2,State_2,Calm
2021-07-30,0.001755106882529452,0.018025596372059156,0.22728829619723362,2,State_2,Calm
2021-08-02,0.0032093202713212254,0.01788037748457051,0.2312528464102814,2,State_2,Calm
2021-08-03,0.012079501663192105,0.018061873469246596,0.23217428080040187,2,State_2,Calm
2021-08-04,0.00897240871903884,0.01885812751741017,0.22127271469991203,2,State_2,Calm
2021-08-05,0.012108794681469982,0.01979007247991817,0.20994981035935448,2,State_2,Calm
2021-08-06,-0.011659960664613186,0.020082089790694903,0.20885566859023544,2,State_2,Calm
2021-08-09,0.013775825277563446,0.02034774202105434,0.20944473363495764,2,State_2,Calm
2021-08-10,-0.010057037515903188,0.020503247664118165,0.20325013651637602,2,State_2,Calm
2021-08-11,-0.013102029542682933,0.02103741318559517,0.2066244252114098,2,State_2,Calm
2021-08-12,0.006153848494075371,0.02097024042246041,0.20717326470629116,2,State_2,Calm
2021-08-13,-0.00036898926914867927,0.02102018500708036,0.20489383321777732,2,State_2,Calm
2021-08-16,-0.009484441269752512,0.021544633254708893,0.18447966368170904,2,State_2,Calm
2021-08-17,0.012197523762213598,0.021671970495009633,0.18699276344974958,2,State_2,Calm
2021-08-18,-0.015109214043288284,0.021828349498026246,0.20063375789012314,2,State_2,Calm
2021-08-19,-0.011397729821250667,0.022102141831035697,0.19601220550889273,2,State_2,Calm
2021-08-20,0.017387882868681252,0.022331963830891872,0.20298178108461204,2,State_2,Calm
2021-08-23,0.018160723525829817,0.022662220635505517,0.20425715825503346,2,State_2,Calm
2021-08-24,0.0008835110984622575,0.02276012065463729,0.20582578966556364,2,State_2,Calm
2021-08-25,0.0037455973295607917,0.022535020628016454,0.19965660028902626,2,State_2,Calm
2021-08-26,-0.00621668602599454,0.022427104152867597,0.20343305601322056,2,State_2,Calm
2021-08-27,0.006883554776541114,0.02239464465485584,0.20357483157126743,2,State_2,Calm
2021-08-30,-0.00030073725998267995,0.02211962704180638,0.2009614498435678,2,State_2,Calm
2021-08-31,0.006696796075726923,0.022000340207638486,0.19890420178620524,2,State_2,Calm
2021-09-01,0.006251018843818763,0.02217731803876554,0.19465326655742207,2,State_2,Calm
2021-09-02,0.009757088349001146,0.022265322710572293,0.18969436826899982,2,State_2,Calm
2021-09-03,-0.0022877808465541155,0.022150850631343377,0.17417613712306035,2,State_2,Calm
2021-09-07,-0.00900901877260368,0.02218594363993893,0.18339114554416688,2,State_2,Calm
2021-09-08,-0.0034764597071784108,0.021970872284129868,0.184019311026233,2,State_2,Calm
2021-09-09,-0.005915077117411742,0.022104192646140084,0.18531449410697257,2,State_2,Calm
2021-09-10,-0.009017261346867051,0.02197588629457802,0.1866767237660716,2,State_2,Calm
2021-09-13,-0.00913286141747725,0.02183011681947996,0.18194608751953972,2,State_2,Calm
2021-09-14,-0.004742714500643163,0.021870618860144925,0.17973169498095865,2,State_2,Calm
2021-09-15,0.013061686138349229,0.02171012501032016,0.18264238616357423,2,State_2,Calm
2021-09-16,0.004161704256104934,0.021086216737237564,0.1817152887069429,2,State_2,Calm
2021-09-17,0.007828349784504496,0.020415812838808868,0.18058192600431852,2,State_2,Calm
2021-09-20,-0.018803994024626493,0.020333801548061747,0.18856990748553176,2,State_2,Calm
2021-09-21,0.005928057884241107,0.019741344917920067,0.18786069145940215,2,State_2,Calm
2021-09-22,-0.0022773583694565966,0.019566238969373317,0.18696470866173512,2,State_2,Calm
2021-09-23,0.013195754813077599,0.01928107813407117,0.19144859447551182,2,State_2,Calm
2021-09-24,-0.010411336039074884,0.0192656918402574,0.19578159690701114,2,State_2,Calm
2021-09-27,-0.013543791518941828,0.019557292189114766,0.19640283179090667,2,State_2,Calm
2021-09-28,-0.02811071088945309,0.019728433511033892,0.21747275348711176,2,State_2,Calm
2021-09-29,0.0017921960533802711,0.019571099010200495,0.21561266345070554,2,State_2,Calm
2021-09-30,0.0023863912179812874,0.0194854737814295,0.21403078536568887,2,State_2,Calm
2021-10-01,-0.006427229594306376,0.019795387931949456,0.20684075457791035,2,State_2,Calm
2021-10-04,-0.0252645659280711,0.020148100487476495,0.22372340097098883,2,State_2,Calm
2021-10-05,0.004626864169171803,0.01959598595879168,0.22491542905738182,2,State_2,Calm
2021-10-06,-0.0051173245570248676,0.01952439233221396,0.22304367583288842,2,State_2,Calm
2021-10-07,0.015147326384712376,0.019952875553391466,0.22854771711290345,2,State_2,Calm
2021-10-08,-0.009350242038511732,0.020089510418293648,0.2314128971596803,2,State_2,Calm
2021-10-11,-0.00672738442227937,0.020021401033346865,0.23384850411671826,2,State_2,Calm
2021-10-12,0.004201119228667888,0.020030501137719627,0.23472779714003594,2,State_2,Calm
2021-10-13,-0.0008514240849997073,0.020340671768958953,0.22419547816924904,2,State_2,Calm
2021-10-14,0.017887149940665165,0.020696386678025376,0.23157278349020893,2,State_2,Calm
2021-10-15,-0.003068219620070777,0.02044844802745722,0.23195146255375368,2,State_2,Calm
2021-10-18,-0.010246422008585955,0.02066098700153121,0.23456980189096313,2,State_2,Calm
2021-10-19,0.01400918908699488,0.02071505729074345,0.2379618795484377,2,State_2,Calm
2021-10-20,0.004129173871978921,0.021015151678834384,0.2409951309914401,2,State_2,Calm
2021-10-21,0.007526198554434142,0.020668773295674823,0.23791438640105725,2,State_2,Calm
2021-10-22,-0.004297991190860575,0.020678573579269048,0.23949964887960262,2,State_2,Calm
2021-10-25,0.0054404597771065795,0.020744848632757776,0.24468562269885963,2,State_2,Calm
2021-10-26,0.002155183920988251,0.020660888655667384,0.24529131625327327,2,State_2,Calm
2021-10-27,-0.00831672865166824,0.020659136052767868,0.2434962753373877,2,State_2,Calm
2021-10-28,0.021450748523123897,0.021124235456656648,0.2618436292177983,2,State_2,Calm
2021-10-29,0.005726855799445634,0.021094523579932595,0.2651845145497257,2,State_2,Calm
2021-11-01,0.019976448690251527,0.02154160118297924,0.26642636559075344,2,State_2,Calm
2021-11-02,0.007669471093502182,0.022026702388088036,0.2641196144603945,2,State_2,Calm
2021-11-03,0.014253028964827842,0.022230324134826375,0.2681962485606181,2,State_2,Calm
2021-11-04,-0.01134979786425081,0.0227081715029762,0.2634270092111205,2,State_2,Calm
